"dep_code","nuance","nuance_bloc","genre_candidat-es","voix_moyenne","voix_mediane","taux_voix/inscriptions_moyenne","taux_voix/exprimes_moyenne"
"972",DIV,divers,MASCULIN,100,100.0,0.12,0.43
"972",REG,divers,FEMININ,1152,1152.0,1.61,5.50
"972",REG,divers,MASCULIN,9248,12017.0,11.57,39.24
"972",DVD,droite,MASCULIN,2391,1236.0,3.04,9.80
"972",RN,extrême-droite,MASCULIN,2255,2360.0,2.95,9.96
"972",EXG,extrême-gauche,FEMININ,363,363.0,0.60,2.04
"972",EXG,extrême-gauche,MASCULIN,665,665.0,0.83,2.87
"972",DVG,gauche,FEMININ,724,724.0,1.01,3.45
"972",DVG,gauche,MASCULIN,3647,2690.0,5.46,18.48
"972",ECO,gauche,FEMININ,599,599.0,0.71,2.46
"972",ECO,gauche,MASCULIN,1069,1068.5,1.29,4.45
"972",SOC,gauche,FEMININ,4489,4489.0,7.45,25.26
"973",DVC,centre,FEMININ,3516,3516.0,7.08,25.49
"973",DVC,centre,MASCULIN,1110,1110.0,2.24,8.05
"973",REG,divers,FEMININ,2158,2158.0,3.64,10.51
"973",REG,divers,MASCULIN,10601,10601.0,19.25,61.50
"973",DVD,droite,MASCULIN,3308,3308.0,5.58,16.10
"973",RN,extrême-droite,MASCULIN,1916,1916.0,3.23,9.33
"973",EXG,extrême-gauche,MASCULIN,269,269.0,0.54,1.95
"973",DVG,gauche,MASCULIN,429,429.0,0.83,2.80
"974",DVC,centre,FEMININ,3655,3655.0,4.03,10.51
"974",DVC,centre,MASCULIN,5832,5832.0,4.92,11.83
"974",ENS,centre,FEMININ,3667,3667.0,4.33,10.09
"974",DIV,divers,FEMININ,308,287.0,0.32,0.80
"974",DIV,divers,MASCULIN,1575,479.0,1.56,3.96
"974",REG,divers,MASCULIN,0,0.0,0.00,0.00
"974",DVD,droite,FEMININ,6963,6962.5,7.05,16.45
"974",DVD,droite,MASCULIN,3533,1688.0,3.28,7.29
"974",LR,droite,MASCULIN,5670,5670.0,6.40,13.67
"974",DSV,extrême-droite,FEMININ,347,347.0,0.30,0.68
"974",DSV,extrême-droite,MASCULIN,464,464.0,0.46,1.15
"974",EXD,extrême-droite,MASCULIN,2083,2083.0,2.11,4.92
"974",REC,extrême-droite,FEMININ,831,551.0,0.88,1.96
"974",REC,extrême-droite,MASCULIN,525,525.0,0.54,1.37
"974",RN,extrême-droite,FEMININ,9152,9151.5,9.96,24.12
"974",RN,extrême-droite,MASCULIN,12583,12853.0,12.37,28.47
"974",EXG,extrême-gauche,FEMININ,617,617.0,0.61,1.54
"974",EXG,extrême-gauche,MASCULIN,728,632.0,0.73,1.69
"974",DVG,gauche,FEMININ,7887,4204.0,7.35,16.35
"974",DVG,gauche,MASCULIN,7748,9579.5,8.49,20.40
"974",ECO,gauche,MASCULIN,2126,2126.0,2.40,5.13
"974",UG,gauche,FEMININ,19068,19068.0,18.74,47.72
"974",UG,gauche,MASCULIN,17019,17018.5,16.97,37.90
"976",DVC,centre,MASCULIN,3515,3515.0,6.71,15.70
"976",DIV,divers,MASCULIN,122,122.0,0.23,0.54
"976",DVD,droite,FEMININ,13640,13640.0,29.87,79.48
"976",DVD,droite,MASCULIN,1441,1441.0,3.10,8.15
"976",LR,droite,MASCULIN,6226,6226.0,11.87,27.80
"976",REC,extrême-droite,FEMININ,245,244.5,0.51,1.31
"976",RN,extrême-droite,FEMININ,7933,7933.0,15.13,35.42
"976",EXG,extrême-gauche,MASCULIN,684,684.0,1.50,3.99
"976",DVG,gauche,MASCULIN,552,552.0,1.05,2.46
